Issue Type,Source,File,Details
Unknown class,China_Drone,China_Drone_001550.xml,Repair
Unknown class,China_Drone,China_Drone_001552.xml,Repair
Unknown class,China_Drone,China_Drone_001554.xml,Repair
Unknown class,China_Drone,China_Drone_001560.xml,Repair
Unknown class,China_Drone,China_Drone_001567.xml,Repair
Unknown class,China_Drone,China_Drone_001576.xml,Repair
Unknown class,China_Drone,China_Drone_001577.xml,Repair
Unknown class,China_Drone,China_Drone_001580.xml,Repair
Unknown class,China_Drone,China_Drone_001581.xml,Repair
Unknown class,China_Drone,China_Drone_001581.xml,Repair
Unknown class,China_Drone,China_Drone_001581.xml,Repair
Unknown class,China_Drone,China_Drone_001581.xml,Repair
Unknown class,China_Drone,China_Drone_001593.xml,Repair
Unknown class,China_Drone,China_Drone_001609.xml,Repair
Unknown class,China_Drone,China_Drone_001613.xml,Repair
Unknown class,China_Drone,China_Drone_001615.xml,Repair
Unknown class,China_Drone,China_Drone_001616.xml,Repair
Unknown class,China_Drone,China_Drone_001627.xml,Repair
Unknown class,China_Drone,China_Drone_001629.xml,Repair
Unknown class,China_Drone,China_Drone_001630.xml,Repair
Unknown class,China_Drone,China_Drone_001630.xml,Repair
Unknown class,China_Drone,China_Drone_001634.xml,Repair
Unknown class,China_Drone,China_Drone_001635.xml,Repair
Unknown class,China_Drone,China_Drone_001639.xml,Repair
Unknown class,China_Drone,China_Drone_001640.xml,Repair
Unknown class,China_Drone,China_Drone_001646.xml,Repair
Unknown class,China_Drone,China_Drone_001647.xml,Repair
Unknown class,China_Drone,China_Drone_001649.xml,Repair
Unknown class,China_Drone,China_Drone_001649.xml,Repair
Unknown class,China_Drone,China_Drone_001655.xml,Repair
Unknown class,China_Drone,China_Drone_001655.xml,Repair
Unknown class,China_Drone,China_Drone_001668.xml,Repair
Unknown class,China_Drone,China_Drone_001670.xml,Repair
Unknown class,China_Drone,China_Drone_001680.xml,Block crack
Unknown class,China_Drone,China_Drone_001680.xml,Repair
Unknown class,China_Drone,China_Drone_001689.xml,Repair
Unknown class,China_Drone,China_Drone_001689.xml,Repair
Unknown class,China_Drone,China_Drone_001691.xml,Repair
Unknown class,China_Drone,China_Drone_001691.xml,Repair
Unknown class,China_Drone,China_Drone_001691.xml,Repair
Unknown class,China_Drone,China_Drone_001694.xml,Repair
Unknown class,China_Drone,China_Drone_001696.xml,Repair
Unknown class,China_Drone,China_Drone_001703.xml,Repair
Unknown class,China_Drone,China_Drone_001705.xml,Repair
Unknown class,China_Drone,China_Drone_001707.xml,Repair
Unknown class,China_Drone,China_Drone_001711.xml,Repair
Unknown class,China_Drone,China_Drone_001711.xml,Repair
Unknown class,China_Drone,China_Drone_001716.xml,Repair
Unknown class,China_Drone,China_Drone_001716.xml,Repair
Unknown class,China_Drone,China_Drone_001716.xml,Repair
Unknown class,China_Drone,China_Drone_001718.xml,Repair
Unknown class,China_Drone,China_Drone_001724.xml,Repair
Unknown class,China_Drone,China_Drone_001728.xml,Repair
Unknown class,China_Drone,China_Drone_001733.xml,Repair
Unknown class,China_Drone,China_Drone_001736.xml,Repair
Unknown class,China_Drone,China_Drone_001740.xml,Repair
Unknown class,China_Drone,China_Drone_001749.xml,Repair
Unknown class,China_Drone,China_Drone_001752.xml,Repair
Unknown class,China_Drone,China_Drone_001754.xml,Repair
Unknown class,China_Drone,China_Drone_001756.xml,Repair
Unknown class,China_Drone,China_Drone_001771.xml,Repair
Unknown class,China_Drone,China_Drone_001784.xml,Repair
Unknown class,China_Drone,China_Drone_001785.xml,Repair
Unknown class,China_Drone,China_Drone_001786.xml,Repair
Unknown class,China_Drone,China_Drone_001790.xml,Repair
Unknown class,China_Drone,China_Drone_001791.xml,Repair
Unknown class,China_Drone,China_Drone_001792.xml,Repair
Unknown class,China_Drone,China_Drone_001794.xml,Repair
Unknown class,China_Drone,China_Drone_001794.xml,Repair
Unknown class,China_Drone,China_Drone_001794.xml,Repair
Unknown class,China_Drone,China_Drone_001796.xml,Repair
Unknown class,China_Drone,China_Drone_001798.xml,Repair
Unknown class,China_Drone,China_Drone_001799.xml,Repair
Unknown class,China_Drone,China_Drone_001801.xml,Repair
Unknown class,China_Drone,China_Drone_001804.xml,Repair
Unknown class,China_Drone,China_Drone_001804.xml,Repair
Unknown class,China_Drone,China_Drone_001808.xml,Repair
Unknown class,China_Drone,China_Drone_001812.xml,Repair
Unknown class,China_Drone,China_Drone_001815.xml,Repair
Unknown class,China_Drone,China_Drone_001815.xml,Repair
Unknown class,China_Drone,China_Drone_001815.xml,Repair
Unknown class,China_Drone,China_Drone_001815.xml,Repair
Unknown class,China_Drone,China_Drone_001818.xml,Repair
Unknown class,China_Drone,China_Drone_001828.xml,Repair
Unknown class,China_Drone,China_Drone_001841.xml,Repair
Unknown class,China_Drone,China_Drone_001841.xml,Repair
Unknown class,China_Drone,China_Drone_001843.xml,Repair
Unknown class,China_Drone,China_Drone_001849.xml,Repair
Unknown class,China_Drone,China_Drone_001850.xml,Repair
Unknown class,China_Drone,China_Drone_001854.xml,Repair
Unknown class,China_Drone,China_Drone_001857.xml,Repair
Unknown class,China_Drone,China_Drone_001861.xml,Repair
Unknown class,China_Drone,China_Drone_001861.xml,Repair
Unknown class,China_Drone,China_Drone_001861.xml,Repair
Unknown class,China_Drone,China_Drone_001864.xml,Repair
Unknown class,China_Drone,China_Drone_001866.xml,Repair
Unknown class,China_Drone,China_Drone_001866.xml,Repair
Unknown class,China_Drone,China_Drone_001869.xml,Repair
Unknown class,China_Drone,China_Drone_001876.xml,Repair
Unknown class,China_Drone,China_Drone_001876.xml,Repair
Unknown class,China_Drone,China_Drone_001877.xml,Repair
Unknown class,China_Drone,China_Drone_001879.xml,Repair
Unknown class,China_Drone,China_Drone_001882.xml,Repair
Unknown class,China_Drone,China_Drone_001882.xml,Repair
Unknown class,China_Drone,China_Drone_001882.xml,Repair
Unknown class,China_Drone,China_Drone_001883.xml,Repair
Unknown class,China_Drone,China_Drone_001887.xml,Repair
Unknown class,China_Drone,China_Drone_001890.xml,Repair
Unknown class,China_Drone,China_Drone_001890.xml,Repair
Unknown class,China_Drone,China_Drone_001901.xml,Repair
Unknown class,China_Drone,China_Drone_001902.xml,Repair
Unknown class,China_Drone,China_Drone_001904.xml,Repair
Unknown class,China_Drone,China_Drone_001909.xml,Repair
Unknown class,China_Drone,China_Drone_001909.xml,Repair
Unknown class,China_Drone,China_Drone_001914.xml,Repair
Unknown class,China_Drone,China_Drone_001914.xml,Repair
Unknown class,China_Drone,China_Drone_001914.xml,Repair
Unknown class,China_Drone,China_Drone_001914.xml,Repair
Unknown class,China_Drone,China_Drone_001924.xml,Repair
Unknown class,China_Drone,China_Drone_001924.xml,Repair
Unknown class,China_Drone,China_Drone_001925.xml,Repair
Unknown class,China_Drone,China_Drone_001927.xml,Repair
Unknown class,China_Drone,China_Drone_001929.xml,Repair
Unknown class,China_Drone,China_Drone_001934.xml,Repair
Unknown class,China_Drone,China_Drone_001937.xml,Repair
Unknown class,China_Drone,China_Drone_001945.xml,Repair
Unknown class,China_Drone,China_Drone_001945.xml,Repair
Unknown class,China_Drone,China_Drone_001948.xml,Repair
Unknown class,China_Drone,China_Drone_001949.xml,Repair
Unknown class,China_Drone,China_Drone_001955.xml,Repair
Unknown class,China_Drone,China_Drone_001957.xml,Repair
Unknown class,China_Drone,China_Drone_001958.xml,Repair
Unknown class,China_Drone,China_Drone_001959.xml,Repair
Unknown class,China_Drone,China_Drone_001959.xml,Repair
Unknown class,China_Drone,China_Drone_001968.xml,Repair
Unknown class,China_Drone,China_Drone_001968.xml,Repair
Unknown class,China_Drone,China_Drone_001976.xml,Repair
Unknown class,China_Drone,China_Drone_001983.xml,Repair
Unknown class,China_Drone,China_Drone_001984.xml,Repair
Unknown class,China_Drone,China_Drone_001985.xml,Repair
Unknown class,China_Drone,China_Drone_001988.xml,Repair
Unknown class,China_Drone,China_Drone_001992.xml,Repair
Unknown class,China_Drone,China_Drone_001992.xml,Repair
Unknown class,China_Drone,China_Drone_001996.xml,Repair
Unknown class,China_Drone,China_Drone_001996.xml,Repair
Unknown class,China_Drone,China_Drone_001999.xml,Repair
Unknown class,China_Drone,China_Drone_002000.xml,Repair
Unknown class,China_Drone,China_Drone_002001.xml,Repair
Unknown class,China_Drone,China_Drone_002011.xml,Repair
Unknown class,China_Drone,China_Drone_002011.xml,Repair
Unknown class,China_Drone,China_Drone_002014.xml,Repair
Unknown class,China_Drone,China_Drone_002014.xml,Repair
Unknown class,China_Drone,China_Drone_002018.xml,Repair
Unknown class,China_Drone,China_Drone_002019.xml,Repair
Unknown class,China_Drone,China_Drone_002020.xml,Repair
Unknown class,China_Drone,China_Drone_002022.xml,Repair
Unknown class,China_Drone,China_Drone_002023.xml,Repair
Unknown class,China_Drone,China_Drone_002025.xml,Repair
Unknown class,China_Drone,China_Drone_002027.xml,Repair
Unknown class,China_Drone,China_Drone_002027.xml,Repair
Unknown class,China_Drone,China_Drone_002045.xml,Repair
Unknown class,China_Drone,China_Drone_002048.xml,Repair
Unknown class,China_Drone,China_Drone_002048.xml,Repair
Unknown class,China_Drone,China_Drone_002048.xml,Repair
Unknown class,China_Drone,China_Drone_002049.xml,Repair
Unknown class,China_Drone,China_Drone_002049.xml,Repair
Unknown class,China_Drone,China_Drone_002050.xml,Repair
Unknown class,China_Drone,China_Drone_002050.xml,Repair
Unknown class,China_Drone,China_Drone_002052.xml,Repair
Unknown class,China_Drone,China_Drone_002052.xml,Repair
Unknown class,China_Drone,China_Drone_002053.xml,Repair
Unknown class,China_Drone,China_Drone_002055.xml,Repair
Unknown class,China_Drone,China_Drone_002060.xml,Repair
Unknown class,China_Drone,China_Drone_002063.xml,Repair
Unknown class,China_Drone,China_Drone_002066.xml,Repair
Unknown class,China_Drone,China_Drone_002068.xml,Repair
Unknown class,China_Drone,China_Drone_002084.xml,Repair
Unknown class,China_Drone,China_Drone_002084.xml,Repair
Unknown class,China_Drone,China_Drone_002087.xml,Repair
Unknown class,China_Drone,China_Drone_002090.xml,Repair
Unknown class,China_Drone,China_Drone_002090.xml,Repair
Unknown class,China_Drone,China_Drone_002094.xml,Repair
Unknown class,China_Drone,China_Drone_002094.xml,Repair
Unknown class,China_Drone,China_Drone_002096.xml,Repair
Unknown class,China_Drone,China_Drone_002097.xml,Repair
Unknown class,China_Drone,China_Drone_002097.xml,Repair
Unknown class,China_Drone,China_Drone_002100.xml,Repair
Unknown class,China_Drone,China_Drone_002100.xml,Repair
Unknown class,China_Drone,China_Drone_002101.xml,Repair
Unknown class,China_Drone,China_Drone_002101.xml,Repair
Unknown class,China_Drone,China_Drone_002105.xml,Repair
Unknown class,China_Drone,China_Drone_002106.xml,Repair
Unknown class,China_Drone,China_Drone_002110.xml,Repair
Unknown class,China_Drone,China_Drone_002110.xml,Repair
Unknown class,China_Drone,China_Drone_002113.xml,Repair
Unknown class,China_Drone,China_Drone_002118.xml,Repair
Unknown class,China_Drone,China_Drone_002118.xml,Repair
Unknown class,China_Drone,China_Drone_002123.xml,Repair
Unknown class,China_Drone,China_Drone_002123.xml,Repair
Unknown class,China_Drone,China_Drone_002129.xml,Repair
Unknown class,China_Drone,China_Drone_002131.xml,Repair
Unknown class,China_Drone,China_Drone_002131.xml,Repair
Unknown class,China_Drone,China_Drone_002131.xml,Repair
Unknown class,China_Drone,China_Drone_002131.xml,Repair
Unknown class,China_Drone,China_Drone_002134.xml,Repair
Unknown class,China_Drone,China_Drone_002135.xml,Repair
Unknown class,China_Drone,China_Drone_002135.xml,Repair
Unknown class,China_Drone,China_Drone_002136.xml,Repair
Unknown class,China_Drone,China_Drone_002145.xml,Repair
Unknown class,China_Drone,China_Drone_002147.xml,Repair
Unknown class,China_Drone,China_Drone_002163.xml,Repair
Unknown class,China_Drone,China_Drone_002166.xml,Repair
Unknown class,China_Drone,China_Drone_002168.xml,Repair
Unknown class,China_Drone,China_Drone_002172.xml,Repair
Unknown class,China_Drone,China_Drone_002172.xml,Repair
Unknown class,China_Drone,China_Drone_002180.xml,Repair
Unknown class,China_Drone,China_Drone_002181.xml,Repair
Unknown class,China_Drone,China_Drone_002185.xml,Repair
Unknown class,China_Drone,China_Drone_002186.xml,Repair
Unknown class,China_Drone,China_Drone_002191.xml,Repair
Unknown class,China_Drone,China_Drone_002194.xml,Repair
Unknown class,China_Drone,China_Drone_002196.xml,Repair
Unknown class,China_Drone,China_Drone_002202.xml,Repair
Unknown class,China_Drone,China_Drone_002214.xml,Repair
Unknown class,China_Drone,China_Drone_002214.xml,Repair
Unknown class,China_Drone,China_Drone_002217.xml,Repair
Unknown class,China_Drone,China_Drone_002219.xml,Repair
Unknown class,China_Drone,China_Drone_002219.xml,Repair
Unknown class,China_Drone,China_Drone_002231.xml,Repair
Unknown class,China_Drone,China_Drone_002232.xml,Repair
Unknown class,China_Drone,China_Drone_002237.xml,Repair
Unknown class,China_Drone,China_Drone_002237.xml,Repair
Unknown class,China_Drone,China_Drone_002239.xml,Repair
Unknown class,China_Drone,China_Drone_002242.xml,Repair
Unknown class,China_Drone,China_Drone_002246.xml,Repair
Unknown class,China_Drone,China_Drone_002248.xml,Repair
Unknown class,China_Drone,China_Drone_002254.xml,Repair
Unknown class,China_Drone,China_Drone_002256.xml,Repair
Unknown class,China_Drone,China_Drone_002257.xml,Repair
Unknown class,China_Drone,China_Drone_002260.xml,Repair
Unknown class,China_Drone,China_Drone_002261.xml,Repair
Unknown class,China_Drone,China_Drone_002271.xml,Repair
Unknown class,China_Drone,China_Drone_002271.xml,Repair
Unknown class,China_Drone,China_Drone_002273.xml,Repair
Unknown class,China_Drone,China_Drone_002278.xml,Repair
Unknown class,China_Drone,China_Drone_002287.xml,Repair
Unknown class,China_Drone,China_Drone_002296.xml,Repair
Unknown class,China_Drone,China_Drone_002299.xml,Repair
Unknown class,China_Drone,China_Drone_002300.xml,Repair
Unknown class,China_Drone,China_Drone_002300.xml,Repair
Unknown class,China_Drone,China_Drone_002302.xml,Repair
Unknown class,China_Drone,China_Drone_002303.xml,Repair
Unknown class,China_Drone,China_Drone_002303.xml,Repair
Unknown class,China_Drone,China_Drone_002310.xml,Repair
Unknown class,China_Drone,China_Drone_002313.xml,Repair
Unknown class,China_Drone,China_Drone_002314.xml,Repair
Unknown class,China_Drone,China_Drone_002321.xml,Repair
Unknown class,China_Drone,China_Drone_002324.xml,Repair
Unknown class,China_Drone,China_Drone_002325.xml,Repair
Unknown class,China_Drone,China_Drone_002326.xml,Repair
Unknown class,China_Drone,China_Drone_002330.xml,Repair
Unknown class,China_Drone,China_Drone_002336.xml,Repair
Unknown class,China_Drone,China_Drone_002338.xml,Repair
Unknown class,China_Drone,China_Drone_002343.xml,Repair
Unknown class,China_Drone,China_Drone_002351.xml,Repair
Unknown class,China_Drone,China_Drone_002353.xml,Repair
Unknown class,China_Drone,China_Drone_002353.xml,Repair
Unknown class,China_Drone,China_Drone_002364.xml,Repair
Unknown class,China_Drone,China_Drone_002376.xml,Repair
Unknown class,China_Drone,China_Drone_002379.xml,Repair
Unknown class,China_Drone,China_Drone_002388.xml,Repair
Unknown class,China_Drone,China_Drone_002389.xml,Repair
Unknown class,China_Drone,China_Drone_002392.xml,Repair
Unknown class,China_Drone,China_Drone_002392.xml,Repair
Unknown class,China_Drone,China_Drone_002393.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000000.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000004.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000007.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000015.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000025.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000025.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000025.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000040.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000051.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000051.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000064.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000070.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000071.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000073.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000078.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000091.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000107.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000109.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000127.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000132.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000138.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000142.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000151.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000183.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000188.xml,Repair
Unknown class,China_MotorBike,China_MotorBike_000190.xml,Repair
